site_url,script_url
http://sohu.com,https://atanx2.alicdn.com/g/mm/tanx-cdn2/t/tanxssp.js?_v=12
http://china.com.cn,http://atanx2.alicdn.com/g/mm/tanx-cdn2/t/tanxssp.js?_v=12
http://mydrivers.com,http://atanx2.alicdn.com/g/mm/tanx-cdn2/t/tanxssp.js?_v=12
http://duba.com,https://atanx2.alicdn.com/g/mm/tanx-cdn2/t/tanxssp.js?_v=12
